id,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
1,NS Transports,Non A/C Seater / Sleeper (2+1),21:45,6:10,08h 25m,600,24,4.925943304,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Bangalore to Kozhikode
2,MMK Travels,A/C Seater / Sleeper (2+1),22:30,7:30,09h 00m,700,26,5.68206967,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Bangalore to Kozhikode
3,NS Transports,VE A/C Sleeper (2+1),22:45,7:30,08h 45m,878,22,5.263500602,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Bangalore to Kozhikode
4,AdSAAM BUS,VE A/C Sleeper (2+1),18:40,6:45,12h 05m,850,14,5.207614308,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Bangalore to Kozhikode
6,MMK Travels,A/C Sleeper (2+1),20:30,5:30,09h 00m,1900,8,4.37219167,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore,Kozhikode to Bangalore
7,DLT BUS,A/C Sleeper (2+1),21:45,6:30,08h 45m,1900,6,5.738573468,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore,Kozhikode to Bangalore
8,CHANCHALAS TOURS AND TRAVELS,A/C Semi Sleeper (2+2),19:00,4:15,09h 15m,2849,29,5.863831441,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore,Kozhikode to Bangalore
9,MMK Travels,A/C Seater / Sleeper (2+1),21:30,6:00,08h 30m,1699,8,4.766180991,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore,Kozhikode to Bangalore
10,P K Travels,A/C Sleeper (2+1),20:00,6:00,10h 00m,1710,6,4.932736147,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore,Kozhikode to Bangalore
11,KSRTC (Kerala) - 2900,Low Floor AC Seater 2+2,18:00,0:15,06h 15m,383,1,3.132075186,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Kozhikode to Ernakulam
12,A1 Travels,A/C Seater / Sleeper (2+1),20:05,23:59,03h 54m,700,1,5.945023804,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Kozhikode to Ernakulam
13,A1 Travels,Bharat Benz A/C Semi Sleeper (2+2),22:00,2:30,04h 30m,800,31,3.695260564,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Kozhikode to Ernakulam
14,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),22:10,2:40,04h 30m,900,16,2.737434568,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Kozhikode to Ernakulam
15,Agney Travels,VE A/C Seater / Sleeper (2+1),23:55,4:35,04h 40m,850,1,2.600430912,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Kozhikode to Ernakulam
16,Ubc travels,A/C Semi Sleeper (2+2),20:40,1:00,04h 20m,900,15,2.790974828,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
17,Holy Maria Travels,A/C Semi Sleeper (2+2),20:45,1:30,04h 45m,700,29,4.248101182,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
18,Holy Maria Travels,A/C Semi Sleeper (2+2),20:50,2:10,05h 20m,700,19,2.92706405,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
19,Kalpaka Travels 1,A/C Sleeper (2+1),20:55,2:30,05h 35m,800,11,5.933188749,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
21,Sugama Tourist,A/C Sleeper (2+1),22:00,5:30,07h 30m,750,12,2.654866138,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
22,GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),22:00,5:25,07h 25m,899,18,1.530346022,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
23,P K Travels,NON A/C Semi Sleeper (2+2),21:45,5:00,07h 15m,630,23,3.070091492,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
24,AdMMK Travels,VE A/C Seater / Sleeper (2+1),22:15,5:30,07h 15m,699,25,4.733562948,https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur
26,CHANCHALAS TOURS AND TRAVELS,A/C Semi Sleeper (2+2),19:00,1:30,06h 30m,2849,29,4.54504733,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
27,A1 Travels,A/C Seater / Sleeper (2+1),20:00,4:00,08h 00m,1500,2,3.670703829,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
28,MMK Travels,A/C Sleeper (2+1),20:30,3:00,06h 30m,1900,9,4.5208843,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
29,National travels and logistics,NON A/C Sleeper (2+1),20:45,4:00,07h 15m,1550,3,2.998542542,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
31,MMK Travels,VE A/C Seater / Sleeper (2+1),21:30,6:00,08h 30m,1600,3,1.080636967,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
32,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:00,6:30,09h 30m,1100,1,5.506933761,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
33,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:30,6:30,09h 00m,1299,1,1.656077103,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
34,J J YATRA,A/C Sleeper (2+1),22:30,6:00,07h 30m,1675,12,4.75454422,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
35,Galaxy Tours,A/C Semi Sleeper (2+2),21:45,6:30,08h 45m,1100,27,4.860251988,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
36,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:05,7:40,08h 35m,1149,12,1.276010209,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
37,Agney Travels,VE A/C Seater / Sleeper (2+1),23:55,9:55,10h 00m,700,1,2.679404865,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
38,Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,7:30,08h 00m,1299,10,5.497622417,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
40,Suraj Holidays,NON AC Seater / Sleeper 2+1,23:00,6:00,07h 00m,700,16,1.465676019,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
41,NS Transports,Non A/C Seater / Sleeper (2+1),0:10,6:10,06h 00m,600,27,3.96953833,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
42,NS Transports,Non A/C Seater / Sleeper (2+1),0:30,6:30,06h 00m,647,22,1.957449457,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
43,National travels and logistics,NON A/C Sleeper (2+1),0:40,6:30,05h 50m,549,20,4.596636078,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
45,DLT BUS,A/C Sleeper (2+1),22:30,5:30,07h 00m,850,18,2.110740287,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
46,DLT BUS,A/C Sleeper (2+1),22:30,5:20,06h 50m,850,18,1.013983415,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
47,Suraj Holidays,VE A/C Sleeper (2+1),22:30,6:15,07h 45m,900,19,4.972338427,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
48,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,7:30,08h 30m,799,36,2.08502104,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
50,MMK Travels,A/C Seater / Sleeper (2+1),23:45,6:00,06h 15m,1699,8,4.981776082,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
51,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),15:40,20:30,04h 50m,1499,2,3.675526259,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
52,DLT BUS,A/C Sleeper (2+1),23:45,6:30,06h 45m,1900,12,1.947906477,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
53,MMK Travels,A/C Seater / Sleeper (2+1),23:45,6:00,06h 15m,1699,8,2.838088856,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
54,Suraj Holidays,VE A/C Sleeper (2+1),23:58,7:15,07h 17m,1500,13,2.229129605,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
55,BLM Transports,A/C Sleeper (2+1),20:15,5:00,08h 45m,1606,2,4.053988443,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
56,Madhavi Travels,A/C Sleeper (2+1),19:50,4:30,08h 40m,1499,2,4.966888054,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
57,A1 Travels,NON A/C Semi Sleeper (2+2),21:00,6:30,09h 30m,600,1,1.139511242,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
58,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,5:00,08h 30m,800,1,5.954790604,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
60,BLM Transports,A/C Sleeper (2+1),22:00,1:00,03h 00m,1767,1,4.179052377,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
61,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),22:10,0:30,02h 20m,900,18,2.150360746,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
62,EMERALD TRAVELS,A/C Sleeper (2+1),22:10,0:30,02h 20m,1650,14,1.399865978,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
63,Madhavi Travels,A/C Sleeper (2+1),22:20,1:10,02h 50m,1999,4,4.589179708,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
65,Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,4:50,05h 20m,1299,13,2.160908454,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
66,EMERALD TRAVELS,A/C Sleeper (2+1),22:10,3:30,05h 20m,1450,10,4.868847561,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
67,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),22:10,3:30,05h 20m,900,16,3.695992592,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
68,Sonia Travels,A/C Seater/Sleeper (2+1),19:10,2:29,07h 19m,800,1,4.808296486,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
69,Sonia Travels,A/C Semi Sleeper (2+2),18:45,2:10,07h 25m,700,26,5.69141813,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
70,Sonia Travels,A/C Semi Sleeper (2+2),18:30,2:30,08h 00m,750,3,4.701567502,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
71,Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:59,4:30,04h 31m,1299,33,2.947255071,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode
73,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,5:45,06h 00m,558,7,3.89078588,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
74,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:25,6:15,06h 50m,572,7,5.868196955,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
75,FRESHBUS,Electric A/C Seater (2+2),21:30,4:05,06h 35m,450,23,4.808563356,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
76,AdSai Dasari Travels,Non A/C Seater / Sleeper (2+1),22:59,6:10,07h 11m,500,13,3.055999824,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad
78,Gaganasri Travels,Non A/C Seater / Sleeper (2+1),23:50,3:30,03h 40m,5000,1,5.172926034,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
79,Sai Sree Travels,A/C Sleeper (2+1),0:50,3:45,02h 55m,890,30,5.190024417,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
80,FRESHBUS,Electric A/C Seater (2+2),15:50,20:30,04h 40m,500,27,5.368028615,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
81,Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),16:00,21:00,05h 00m,700,30,2.012690007,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
82,Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:30,21:20,04h 50m,599,20,2.626988314,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
83,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:30,21:30,05h 00m,699,6,1.130003674,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
84,Jagan Travels,,16:45,21:30,04h 45m,899,8,1.662559688,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Bangalore to Tirupati
85,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,3:00,07h 45m,399,22,3.545262571,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
86,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),19:24,3:15,07h 51m,700,30,5.052281922,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
87,Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),19:30,2:59,07h 29m,600,12,3.841590579,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
88,AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:25,5:00,08h 35m,400,29,3.786065742,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa
90,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:30,6:00,06h 30m,1100,14,4.004730358,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
91,Sri Krishna Travels,A/C Sleeper (2+1),23:15,5:30,06h 15m,1050,12,5.552483991,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
92,Cherry tours&travels,A/C Seater / Sleeper (2+1),21:30,5:30,08h 00m,741,16,3.468577624,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
95,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,4:45,06h 15m,650,9,3.533824148,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
96,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),22:30,5:00,06h 30m,450,19,1.78280798,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
97,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,5:40,07h 00m,499,12,3.377377616,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
98,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,5:15,06h 35m,800,4,4.343520491,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
100,NueGo,Electric A/C Seater (2+2),16:30,21:45,05h 15m,380,1,3.438637648,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
101,NueGo,Electric A/C Seater (2+2),19:30,0:10,04h 40m,361,31,3.817098594,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
102,NueGo,Electric A/C Seater (2+2),21:00,1:40,04h 40m,361,37,2.191764625,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
103,NueGo,Electric A/C Seater (2+2),23:30,4:10,04h 40m,361,31,5.018987741,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
104,RK Travels,,23:50,4:20,04h 30m,399,,4.252000212,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
105,Navayuga Travels,A/C Sleeper (2+1),22:00,2:10,04h 10m,590,16,4.449047493,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
106,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,2:30,03h 50m,499,28,1.034637715,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
107,Morning Star Travels,A/C Sleeper (2+1),21:10,2:25,05h 15m,600,16,5.977812573,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
108,Gaganasri Travels,Non A/C Seater / Sleeper (2+1),23:10,3:00,03h 50m,5000,1,4.776815079,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
109,IntrCity SmartBus,A/C Seater / Sleeper (2+1),17:35,23:35,06h 00m,570,18,3.164143944,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
110,Zingbus Plus,A/C Sleeper (2+1),20:05,23:35,03h 30m,513,20,2.075832219,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
111,AR & BCVR Travels,A/C Sleeper (2+1),21:15,3:00,05h 45m,700,23,4.454385077,https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Bangalore to Anantapur (andhra pradesh)
114,Venson Transports,Non AC Seater (2+3),16:20,22:00,05h 40m,275,58,5.811187498,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
115,NueGo,Electric A/C Seater (2+2),17:00,21:45,04h 45m,380,30,4.87325449,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
116,NueGo,Electric A/C Seater (2+2),18:00,23:40,05h 40m,332,30,5.052406908,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
117,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),19:00,22:15,03h 15m,629,8,3.828449549,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
118,CHAITRA SRI TRAVELS,NON A/C Sleeper (2+1),19:15,23:50,04h 35m,630,29,3.290505331,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
119,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),20:05,23:40,03h 35m,800,6,1.757689591,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
120,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:10,1:15,03h 05m,600,39,4.51425523,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
121,Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),0:10,3:50,03h 40m,800,29,1.84875947,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
122,YAS TOURS AND TRAVELS,,22:00,1:15,03h 15m,900,21,5.855289478,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
124,Sri Megha Travels,Non A/C Seater / Sleeper (2+1),19:05,2:30,07h 25m,462,28,2.398355215,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
125,Jabbar Travels,NON AC Seater / Sleeper 2+1,20:00,1:00,05h 00m,400,5,2.351433107,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
126,Zingbus Plus,A/C Sleeper (2+1),20:05,1:05,05h 00m,828,15,4.302775583,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
127,SRI AVANI,Non A/C Seater / Sleeper (2+1),21:10,3:30,06h 20m,450,33,1.120064859,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
129,NueGo,Electric A/C Seater (2+2),15:45,21:45,06h 00m,380,1,5.687032725,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
130,FRESHBUS,Electric A/C Seater (2+2),16:00,22:20,06h 20m,500,14,5.239860013,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
131,NueGo,Electric A/C Seater (2+2),18:00,0:10,06h 10m,361,31,5.948317013,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
132,NueGo,Electric A/C Seater (2+2),19:30,1:40,06h 10m,361,37,4.425502975,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
134,VSN Travels,NON A/C Seater PushBack (2+2),22:30,5:00,06h 30m,349,11,2.576529856,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
135,JSR Bus Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,4:15,05h 40m,398,15,4.266827989,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
136,VSN Travels,A/C Sleeper (2+1),22:40,5:30,06h 50m,690,6,2.556119947,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
137,Kundana Travels,Non A/C Seater / Sleeper (2+1),22:45,5:55,07h 10m,349,5,1.273014751,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
139,JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,6:00,07h 15m,1050,3,4.458914662,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
140,Kaveri Travels,A/C Sleeper (2+1),22:55,5:00,06h 05m,1100,3,3.07670138,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
141,V Kaveri Travels,A/C Sleeper (2+1),22:30,5:15,06h 45m,1100,5,2.514334732,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
142,JOSH BUS,Non A/C Seater / Sleeper (2+1),23:15,6:00,06h 45m,1150,1,1.795113982,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
144,JOSH BUS,Non A/C Seater / Sleeper (2+1),21:30,4:50,07h 20m,450,20,1.47806118,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
145,Kaveri Travels,A/C Sleeper (2+1),21:30,5:00,07h 30m,650,23,5.199119091,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
146,Raja Buses,NON AC Seater / Sleeper 2+1,20:45,4:59,08h 14m,450,17,4.654237911,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
147,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),20:15,5:00,08h 45m,500,26,5.676697967,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
149,Yolo Bus,A/C Seater / Sleeper (2+1),21:00,5:55,08h 55m,350,12,5.979237241,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
150,NueGo,Electric A/C Seater/Sleeper (2+1),21:45,6:00,08h 15m,522,23,3.189731402,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
151,NueGo,Electric A/C Seater/Sleeper (2+1),23:00,7:15,08h 15m,522,24,4.05692632,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
152,NueGo,,20:00,4:15,08h 15m,522,,2.74187076,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
154,Ahobila Travels,Non A/C Seater / Sleeper (2+1),17:20,0:30,07h 10m,500,23,5.011105565,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
155,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,2:00,06h 45m,399,30,3.211663398,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
156,S R Travels,Non A/C Seater / Sleeper (2+1),19:30,2:30,07h 00m,550,25,1.037264307,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
157,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:30,2:45,07h 15m,500,23,5.676067956,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
159,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,7:15,07h 45m,650,15,2.960894241,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
160,GMRK Tours and Travels,Bharat Benz A/C Sleeper (2+1),23:30,6:10,06h 40m,599,15,1.998803255,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
161,Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,6:50,07h 12m,313,22,5.708585281,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
162,AdPavan Tours and Travels,A/C Sleeper (2+1),22:30,6:10,07h 40m,527,23,2.054978779,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
164,Yolo Bus,A/C Seater / Sleeper (2+1),22:15,6:07,07h 52m,450,17,3.322101587,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
165,Zingbus Plus,A/C Seater / Sleeper (2+1),21:45,5:05,07h 20m,494,14,2.819610916,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
166,NueGo,Electric A/C Seater (2+2),22:15,5:25,07h 10m,432,19,1.257535621,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
169,NueGo,Electric A/C Seater (2+2),22:00,6:33,08h 33m,499,15,3.030153138,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
